customer_id,propensity,tier,expected_npv
21449,0.08192091,Medium,1.059090341148453
32409,0.14197531,Medium,1.0590414190855038
23000,0.04373178,Low,1.0588078289529026
28278,0.04373178,Low,1.056553808183204
25712,0.063629515,Low,1.054120607529593
19545,0.116294794,Medium,1.0539998576502558
44597,0.04373178,Low,1.0520457666438032
12097,0.04373178,Low,1.0520457666438032
10715,0.028184893,Low,1.0519651003125032
16856,0.08563782,Medium,1.0515108602697767
35438,0.08563782,Medium,1.0515108602697767
30892,0.37027028,High,1.0497701621714173
44861,0.40611354,High,1.0493132067962199
44346,0.4493927,High,1.0454311524234097
29162,0.085825026,Medium,1.042621643346136
8915,0.10485651,Medium,1.0422398548803535
39308,0.063629515,Low,1.0410022530170693
44871,0.6546185,High,1.0395150036452776
3229,0.028184893,Low,1.0388907638019855
43335,0.26865673,Medium,1.0373307995254786
21303,0.10485651,Medium,1.0368353469600669
21249,0.04373178,Low,1.0362676212559059
33689,0.19615385,Medium,1.0357595007125422
18648,0.04373178,Low,1.0340136004862055
20247,0.085825026,Medium,1.0337744667087332
37966,0.19251338,Medium,1.0328879234913373
44481,0.18548387,Medium,1.032485222708174
11049,0.10485651,Medium,1.0314308390397802
31983,0.10485651,Medium,1.0314308390397802
5223,0.01369863,Low,1.030406889855966
2828,0.028184893,Low,1.0301745394616413
10947,0.018922852,Low,1.028455995583701
11584,0.04373178,Low,1.027251538177107
9037,0.04373178,Low,1.0249975174074066
29768,0.116294794,Medium,1.0240295613252552
38626,0.17283951,Medium,1.0221349203383623
23203,0.063629515,Low,1.021324721248285
26225,0.08192091,Medium,1.0210890776848034
33684,0.08563782,Medium,1.0206132847614686
20932,0.085825026,Medium,1.0205037017526282
19792,0.085825026,Medium,1.0205037017526282
8013,0.028184893,Low,1.018552907007849
32314,0.116294794,Medium,1.018035502060255
22275,0.08563782,Medium,1.0161993454031402
41605,0.19615385,Medium,1.0155392008776598
24902,0.030957945,Low,1.0155346600327686
12874,0.063629515,Low,1.0147655439920227
42584,0.18548387,Medium,1.0133648258057706
33423,0.19251338,Medium,1.0130428974272228
39090,0.37027028,High,1.0116012652491992
10358,0.028184893,Low,1.0112893867242292
37010,0.10485651,Medium,1.0098128073586334
29040,0.35119048,High,1.0095448016420265
26074,0.028184893,Low,1.0083839786107793
15008,0.063629515,Low,1.0082063667357613
44823,0.14197531,Medium,1.0078176389724627
28275,0.08563782,Medium,1.0073714666864797
21736,0.08563782,Medium,1.0073714666864797
28232,0.04373178,Low,1.006965351249809
19665,0.116294794,Medium,1.0060473835302535
17820,0.04373178,Low,1.0047113304801085
44082,0.17283951,Medium,1.004317953118428
15157,0.08563782,Medium,1.0029575273281495
9617,0.04373178,Low,1.0002032889407095
17035,0.08563782,Medium,0.9985435879698219
33803,0.2924107,High,0.9984230427119849
36973,0.085825026,Medium,0.9983857601591213
30267,0.17283951,Medium,0.9954094695084583
19661,0.18402778,Medium,0.9946140088360513
38048,0.08563782,Medium,0.9941296486114917
28455,0.116294794,Medium,0.9940592650002538
30138,0.085825026,Medium,0.9939621718404208
8815,0.030957945,Low,0.9931958045313207
27305,0.04373178,Low,0.9911872058619107
27982,0.08563782,Medium,0.9897157092531632
11107,0.04373178,Low,0.9889331850922103
26381,0.028184893,Low,0.9865934177599192
41722,0.40611354,High,0.9865175679713456
37703,0.13728814,Medium,0.9863780954823964
7725,0.028184893,Low,0.9851407137031947
30964,0.18402778,Medium,0.9851288600878929
27032,0.04373178,Low,0.9844251435528122
39373,0.19251338,Medium,0.9832753583310465
10481,0.08285164,Medium,0.9827382655479342
30952,0.26865673,Medium,0.9819424435665303
39831,0.41007194,High,0.9814606119895339
14337,0.08192091,Medium,0.978865451614082
30839,0.10485651,Medium,0.9773857598369142
37523,0.08563782,Medium,0.9764738911781734
33286,0.4493927,High,0.9759434380277394
40827,0.18402778,Medium,0.9756437113397345
18567,0.063629515,Low,0.9754104804544523
32214,0.085825026,Medium,0.971844230246913
9253,0.063629515,Low,0.96885130319819
26750,0.08563782,Medium,0.9676460124615147
30652,0.08563782,Medium,0.9676460124615147
33335,0.08563782,Medium,0.9676460124615147
7662,0.04373178,Low,0.9663929773952136
15231,0.08192091,Medium,0.9661983637928664
30041,0.116294794,Medium,0.9640889686752523
17662,0.063629515,Low,0.9622921259419286
18647,0.08192091,Medium,0.9619760011857945
5194,0.04373178,Low,0.9618849358558137
27538,0.04373178,Low,0.9596309150861151
27021,0.04373178,Low,0.9596309150861151
21390,0.08563782,Medium,0.9588181337448551
31015,0.085825026,Medium,0.9585734652908089
29106,0.116294794,Medium,0.958094909410252
41023,0.13728814,Medium,0.9580737073240861
31544,0.04373178,Low,0.9573768943164147
26141,0.08563782,Medium,0.9544041943865267
10911,0.04373178,Low,0.9528688527770148
30217,0.063629515,Low,0.952453360057536
17708,0.063629515,Low,0.952453360057536
4779,0.018922852,Low,0.9514056762743479
13609,0.10485651,Medium,0.9503632202354808
25221,0.030957945,Low,0.9501137260642434
26582,0.08563782,Medium,0.9499902550281973
3214,0.025601834,Low,0.9499329479163237
31536,0.08192091,Medium,0.949308913364578
30450,0.116294794,Medium,0.9461067908802514
41286,0.116294794,Medium,0.9461067908802514
16974,0.116294794,Medium,0.9461067908802514
42660,0.27272728,Medium,0.9460657527754917
15105,0.063629515,Low,0.9458941828012737
33099,0.08563782,Medium,0.945576315669868
23271,0.030957945,Low,0.9453268284567882
27141,0.085825026,Medium,0.9453027003347039
2825,0.025601834,Low,0.9446546751747711
17241,0.08563782,Medium,0.9411623763115378
13201,0.085825026,Medium,0.9408791120160034
37742,0.08192091,Medium,0.9408641881504334
39915,0.50547445,High,0.9401144709495508
29196,0.116294794,Medium,0.940112731615252
29761,0.085825026,Medium,0.9364555236973011
21887,0.08285164,Medium,0.9357645889447745
17621,0.08285164,Medium,0.9357645889447745
10510,0.018922852,Low,0.9348252278153728
19090,0.10485651,Medium,0.9341496964746216
7203,0.025601834,Low,0.9340981296916624
7693,0.04373178,Low,0.9325826658497167
30462,0.11326861,Medium,0.9314932135609411
37084,0.18402778,Medium,0.9282179675989415
40575,0.116294794,Medium,0.9281246130852523
10330,0.04373178,Low,0.9280746243103177
19166,0.08563782,Medium,0.9279205582365497
19089,0.14197531,Medium,0.9273231273662548
39886,0.40611354,High,0.9237219291464713
31733,0.08563782,Medium,0.9235066188782195
29319,0.085825026,Medium,0.9231847587411979
37265,0.085825026,Medium,0.9231847587411979
36385,0.063629515,Low,0.9229370624043582
30963,0.28301886,High,0.9224604576954736
18909,0.14197531,Medium,0.9200054444929631
18953,0.14197531,Medium,0.9200054444929631
26640,0.030957945,Low,0.919796707883707
10690,0.028184893,Low,0.9197690311506115
9959,0.063629515,Low,0.9196574737762271
10562,0.030957945,Low,0.9166054428120702
41387,0.37027028,High,0.9161790229436564
7656,0.116294794,Medium,0.9101424352902505
14153,0.116294794,Medium,0.9101424352902505
22535,0.085825026,Medium,0.9099139937850929
39699,0.085825026,Medium,0.9099139937850929
32861,0.063629515,Low,0.9098187078918345
21752,0.063629515,Low,0.9098187078918345
29539,0.13728814,Medium,0.9085410280470452
18897,0.13728814,Medium,0.9085410280470452
33622,0.11326861,Medium,0.9081408780744802
13949,0.08563782,Medium,0.9058508614449012
7607,0.04373178,Low,0.9055344166133201
21416,0.116294794,Medium,0.9041483760252502
32223,0.116294794,Medium,0.9041483760252502
32680,0.116294794,Medium,0.9041483760252502
35053,0.116294794,Medium,0.9041483760252502
24997,0.04373178,Low,0.9032803958436206
37545,0.08192091,Medium,0.9028629246867856
41950,0.5,High,0.9015521007976419
27895,0.31623933,High,0.900451034048162
8272,0.04373178,Low,0.8987723543042225
3456,0.028184893,Low,0.8979784702997504
8856,0.11326861,Medium,0.8964647103312497
36803,0.08563782,Medium,0.8926090433699132
14154,0.116294794,Medium,0.8921602574952487
19026,0.14197531,Medium,0.8907347129997971
13106,0.18402778,Medium,0.8902773726063096
39434,0.18548387,Medium,0.8890822459401511
17184,0.18548387,Medium,0.8890822459401511
16412,0.085825026,Medium,0.887796052191586
14007,0.085825026,Medium,0.887796052191586
3153,0.04373178,Low,0.8875022504557215
33438,0.13728814,Medium,0.8873127369283136
26118,0.030957945,Low,0.8862884246315348
29666,0.10485651,Medium,0.8855091251920442
6707,0.028184893,Low,0.88345142973251
9680,0.04373178,Low,0.8829942089163225
8253,0.04373178,Low,0.8829942089163225
31410,0.35119048,High,0.8828375317278878
20878,0.08192091,Medium,0.8817511116514245
28114,0.11111111,Medium,0.8815079543039666
3205,0.028184893,Low,0.8805460216190619
38109,0.08285164,Medium,0.8802502438683124
16703,0.116294794,Medium,0.8801721389652499
22040,0.10485651,Medium,0.8801046172717575
35791,0.28301886,High,0.8786984346090527
31414,0.2924107,High,0.8778517252705376
42960,0.2924107,High,0.8778517252705376
24599,0.08192091,Medium,0.8775287490443526
2958,0.04373178,Low,0.876232146607224
18066,0.085825026,Medium,0.8745252872354827
22357,0.085825026,Medium,0.8745252872354827
42827,0.116294794,Medium,0.8741780797002496
28190,0.116294794,Medium,0.8741780797002496
37635,0.116294794,Medium,0.8741780797002496
7242,0.02173913,Low,0.872419582623837
32306,0.26865673,Medium,0.8711657316486301
12777,0.085825026,Medium,0.8701016989167805
20328,0.10485651,Medium,0.8692956014311832
33116,0.10485651,Medium,0.8692956014311832
38990,0.08285164,Medium,0.86743924115836
19471,0.04373178,Low,0.8672160635284252
25027,0.04373178,Low,0.8672160635284252
12934,0.085825026,Medium,0.8656781105980782
23774,0.085825026,Medium,0.8656781105980782
22957,0.085825026,Medium,0.8656781105980782
10188,0.025601834,Low,0.8654805840514657
9695,0.028184893,Low,0.8645662769950961
30256,0.19615385,Medium,0.8638869521160384
42427,0.2924107,High,0.8627803105903578
9820,0.04373178,Low,0.8627080219890253
7764,0.030957945,Low,0.8623539365942694
30408,0.18402778,Medium,0.8618219263618343
13933,0.17283951,Medium,0.8617822153589385
14700,0.08192091,Medium,0.8606392986160643
19638,0.08192091,Medium,0.8606392986160643
10780,0.04373178,Low,0.8604540012193258
44272,0.37027028,High,0.8589256775603316
39864,0.37027028,High,0.8589256775603316
5526,0.04373178,Low,0.8581999804496272
14717,0.063629515,Low,0.8573452898417404
16617,0.08563782,Medium,0.8572975285032767
29606,0.085825026,Medium,0.8568309339606772
4403,0.025601834,Low,0.856243606753746
12833,0.116294794,Medium,0.8561959019052479
36148,0.04373178,Low,0.8536919389102255
6544,0.04373178,Low,0.8536919389102255
2596,0.025601834,Low,0.8536044703829697
8399,0.085825026,Medium,0.852407345641975
10303,0.04373178,Low,0.851437918140526
44974,0.5592417,High,0.851353606866331
4464,0.025601834,Low,0.8509653340121934
15166,0.063629515,Low,0.8507861125854799
32574,0.04373178,Low,0.8491838973708274
34774,0.063629515,Low,0.8475065239573487
2429,0.04373178,Low,0.846929876601128
35137,0.030957945,Low,0.8448019787002741
28618,0.028184893,Low,0.8442284202009596
14855,0.116294794,Medium,0.8442077833752473
30719,0.18402778,Medium,0.8428516288655183
26557,0.04373178,Low,0.8401678142920277
44995,0.40611354,High,0.839994410713305
24416,0.025601834,Low,0.8390892203436984
17925,0.116294794,Medium,0.838213724110247
40101,0.4493927,High,0.8369680092363962
43246,0.50547445,High,0.8359019363714886
4055,0.04373178,Low,0.8356597727526278
8544,0.04373178,Low,0.8356597727526278
32467,0.085825026,Medium,0.8347129923671694
39040,0.18402778,Medium,0.8333664801173608
30687,0.2924107,High,0.8326374812299955
25686,0.063629515,Low,0.8311085808166938
29928,0.063629515,Low,0.8311085808166938
31579,0.13728814,Medium,0.8307039606116957
40201,0.44871795,High,0.8282039724279828
36152,0.030957945,Low,0.8272500208062796
15568,0.10485651,Medium,0.8260595380688907
43711,0.66883117,High,0.8259126409635211
29754,0.085825026,Medium,0.8258658157297667
18923,0.14197531,Medium,0.8248755671401709
21882,0.04373178,Low,0.8243896689041303
26719,0.030957945,Low,0.8224631231988271
33904,0.37027028,High,0.8207567806381144
21305,0.10485651,Medium,0.8206550301486049
41290,0.28301886,High,0.820349070493827
31090,0.40611354,High,0.8190625311050139
21085,0.085825026,Medium,0.8170186390923639
3471,0.028184893,Low,0.8166270431232014
36411,0.08285164,Medium,0.8161952303185487
18737,0.030957945,Low,0.8144849605197368
5529,0.030957945,Low,0.8128893279839202
32111,0.41007194,High,0.812373386208912
8392,0.063629515,Low,0.8114310490479077
26058,0.04373178,Low,0.8108655442859307
32609,0.50547445,High,0.8098488027269726
26238,0.018922852,Low,0.8090088836266833
12618,0.018922852,Low,0.8090088836266833
18873,0.085825026,Medium,0.8081714624549603
38548,0.04373178,Low,0.8063575027465326
10456,0.04373178,Low,0.8063575027465326
18344,0.063629515,Low,0.8048718717916463
17585,0.04373178,Low,0.8041034819768322
38860,0.085825026,Medium,0.8037478741362598
40746,0.6546185,High,0.8033328526647354
41299,0.2924107,High,0.8024946518696341
16138,0.116294794,Medium,0.8022493685202452
31619,0.116294794,Medium,0.8022493685202452
39630,0.37027028,High,0.801672332177005
23877,0.08563782,Medium,0.7999163168449925
19684,0.17283951,Medium,0.7994228300891626
8488,0.085825026,Medium,0.7993242858175575
4318,0.028184893,Low,0.7991945944425138
27589,0.116294794,Medium,0.7962553092552449
33494,0.13728814,Medium,0.7953234754138085
9332,0.04373178,Low,0.7950873988980334
7100,0.04373178,Low,0.7950873988980334
3891,0.025601834,Low,0.7942239020404918
20616,0.10485651,Medium,0.7936324905471732
43696,0.66883117,High,0.7914397850998318
27804,0.085825026,Medium,0.7904771091801548
13705,0.085825026,Medium,0.7904771091801548
10470,0.030957945,Low,0.7889548399466539
13647,0.13728814,Medium,0.7882473783742308
28669,0.085825026,Medium,0.7860535208614543
39279,0.19251338,Medium,0.7848250976898852
39609,0.19251338,Medium,0.7848250976898852
26806,0.10485651,Medium,0.7828234747065999
27142,0.08285164,Medium,0.7820325564253414
32846,0.13728814,Medium,0.7811712813346539
26922,0.04373178,Low,0.7793092535101351
25979,0.063629515,Low,0.7786351627665997
31830,0.116294794,Medium,0.7782731314602449
29563,0.116294794,Medium,0.7782731314602449
30004,0.08563782,Medium,0.7778466200533449
9476,0.08563782,Medium,0.7778466200533449
43895,0.40611354,High,0.7771987718884317
33748,0.40611354,High,0.7771987718884317
8830,0.020833334,Low,0.7769925979444183
11654,0.04373178,Low,0.7748012119707353
39560,0.13728814,Medium,0.774095184295077
18078,0.08563782,Medium,0.7734326806950165
18045,0.085825026,Medium,0.7727827559053493
42709,0.2924107,High,0.7723518225092727
39085,0.116294794,Medium,0.7722790721952446
25529,0.063629515,Low,0.7720759855103383
33054,0.08285164,Medium,0.7692215537153881
35824,0.116294794,Medium,0.7662850129302452
324,0.04373178,Low,0.7657851288919364
25029,0.063629515,Low,0.7655168082540778
30577,0.063629515,Low,0.7655168082540778
36070,0.08285164,Medium,0.7649512194787373
32215,0.08563782,Medium,0.764604801978356
31029,0.37027028,High,0.7635034352547887
44212,0.37027028,High,0.7635034352547887
40445,0.37027028,High,0.7635034352547887
39474,0.19615385,Medium,0.7627854529416238
10496,0.018922852,Low,0.7621934997425175
6973,0.025601834,Low,0.7612346974057811
14956,0.08563782,Medium,0.7601908626200276
27766,0.13728814,Medium,0.7599429902159223
36222,0.063629515,Low,0.7589576309978137
41565,0.40611354,High,0.7562668922801405
17939,0.08563782,Medium,0.751362983903368
18167,0.085825026,Medium,0.7506648143118424
24405,0.04373178,Low,0.7500069835040382
16105,0.04373178,Low,0.7500069835040382
9021,0.04373178,Low,0.7500069835040382
8210,0.04373178,Low,0.7477529627343387
15551,0.063629515,Low,0.7458392764852917
28823,0.04373178,Low,0.7454989419646392
7772,0.04373178,Low,0.7432449211949397
5973,0.018922852,Low,0.7426870897907838
10240,0.018922852,Low,0.7426870897907838
17077,0.08563782,Medium,0.7425351051867093
19826,0.116294794,Medium,0.7423087758702431
32114,0.10485651,Medium,0.7395874113443073
31655,0.10485651,Medium,0.7395874113443073
37789,0.13728814,Medium,0.7387146990971898
19309,0.116294794,Medium,0.7363147166052428
24281,0.063629515,Low,0.7360005106008991
41688,0.6546185,High,0.7358522380988655
32584,0.19251338,Medium,0.7352125325295944
11825,0.018922852,Low,0.7339092053125027
30464,0.13728814,Medium,0.7316386020576129
15205,0.08563782,Medium,0.7292932871117195
44364,0.17283951,Medium,0.7281549612094178
41276,0.2924107,High,0.7271375784687297
17860,0.063629515,Low,0.7261617447165065
35214,0.37027028,High,0.7253345383325707
7920,0.030957945,Low,0.7235339059781278
20433,0.11326861,Medium,0.7213221941827976
20942,0.08192091,Medium,0.7213013325826854
13249,0.085825026,Medium,0.7196996960809319
29243,0.17283951,Medium,0.7192464775994516
43467,0.26865673,Medium,0.7188477527615191
23075,0.04373178,Low,0.7184506927282426
28423,0.116294794,Medium,0.7183325388102437
33112,0.13728814,Medium,0.7174864079784582
2910,0.04373178,Low,0.7139426511888427
3805,0.063629515,Low,0.7130433902039828
18378,0.063629515,Low,0.7130433902039828
40303,0.2924107,High,0.712066163788549
2945,0.028184893,Low,0.7120323510390678
20701,0.08563782,Medium,0.7072235903200728
32307,0.116294794,Medium,0.7063444202802414
34064,0.50547445,High,0.7056362681489103
9272,0.028184893,Low,0.7004107185852764
37712,0.063629515,Low,0.6999250356914581
16489,0.08563782,Medium,0.6983957116034141
15327,0.08563782,Medium,0.6983957116034141
40327,0.4493927,High,0.6979925804450531
41171,0.11326861,Medium,0.6979698586963368
9139,0.025601834,Low,0.6978954245071369
20382,0.10485651,Medium,0.6963513479820156
34685,0.13728814,Medium,0.6962581168597275
44648,0.13728814,Medium,0.6962581168597275
10954,0.018922852,Low,0.6939210649114465
37981,0.085825026,Medium,0.6931581661687236
12483,0.11326861,Medium,0.6921317748247215
24959,0.025601834,Low,0.6912975835801962
11360,0.04373178,Low,0.6891484227221456
44692,0.28301886,High,0.6890630012345662
44988,0.37027028,High,0.6871656414103535
37284,0.10485651,Medium,0.6855423321414422
28050,0.08563782,Medium,0.685153893528426
9954,0.028184893,Low,0.6844309739613124
39498,0.13728814,Medium,0.682105922780571
41234,0.2924107,High,0.6819233344281868
39468,0.19615385,Medium,0.6819042536020925
8437,0.028184893,Low,0.6786201577344153
9748,0.04373178,Low,0.675624298103946
27057,0.04373178,Low,0.675624298103946
4112,0.025601834,Low,0.675462765355535
28821,0.13728814,Medium,0.6750298257409932
8159,0.10485651,Medium,0.674733316300868
42896,0.063629515,Low,0.6736883266664124
10127,0.04373178,Low,0.6733702773342474
7479,0.025601834,Low,0.6728236289847587
41887,0.19615385,Medium,0.6717941036846513
10829,0.04373178,Low,0.6711162565645479
30097,0.04373178,Low,0.6711162565645479
3290,0.04373178,Low,0.6711162565645479
7881,0.116294794,Medium,0.6703800646902405
44765,0.36666667,High,0.6696134234872728
33326,0.10485651,Medium,0.6693288083805813
14055,0.10485651,Medium,0.6693288083805813
32795,0.13728814,Medium,0.6679537287014172
18791,0.085825026,Medium,0.6666166362565153
26247,0.116294794,Medium,0.6643860054252402
31811,0.10485651,Medium,0.6639243004602955
43085,0.18402778,Medium,0.6626338026505101
14646,0.18402778,Medium,0.6626338026505101
35174,0.08285164,Medium,0.6624631977991156
20423,0.085825026,Medium,0.662193047937814
18492,0.030957945,Low,0.6581129720096017
7303,0.018922852,Low,0.6578342065007359
30797,0.085825026,Medium,0.6577694596191117
1643,0.025601834,Low,0.6556692425747084
16700,0.08563782,Medium,0.654256318020118
9829,0.04373178,Low,0.6530840904069493
43613,0.27272728,Medium,0.6508709990916026
8084,0.04373178,Low,0.6508300696372498
11548,0.025601834,Low,0.6477518334623795
19953,0.116294794,Medium,0.6464038276302393
8384,0.08563782,Medium,0.6454284393034593
10109,0.030957945,Low,0.6453479117230607
7418,0.018922852,Low,0.6451550400321091
28244,0.116294794,Medium,0.640409768365239
28955,0.116294794,Medium,0.640409768365239
14610,0.085825026,Medium,0.6400751063443062
6063,0.030957945,Low,0.635774116508153
39488,0.6546185,High,0.6346313162500623
18970,0.14197531,Medium,0.6346158124345882
38489,0.116294794,Medium,0.6344157091002387
43663,0.18402778,Medium,0.6341783564060357
13775,0.18402778,Medium,0.6341783564060357
33158,0.08192091,Medium,0.6326317178341707
34242,0.19615385,Medium,0.6313535040148848
11900,0.028184893,Low,0.6306809238625206
4835,0.030957945,Low,0.6293915863648829
30370,0.116294794,Medium,0.6284216498352384
27219,0.04373178,Low,0.628289861940253
2674,0.025601834,Low,0.627958310681553
7439,0.025601834,Low,0.627958310681553
12192,0.08563782,Medium,0.627772681870141
18843,0.14197531,Medium,0.6272981295612956
39201,0.10485651,Medium,0.6260927450182896
37984,0.10485651,Medium,0.6260927450182896
36935,0.04373178,Low,0.6237818204008523
35568,0.08563782,Medium,0.6233587425118126
32115,0.085825026,Medium,0.6223807530695007
41059,0.2924107,High,0.6216376757074631
31024,0.2924107,High,0.6216376757074631
38461,0.19615385,Medium,0.6212433540974436
43751,0.5592417,High,0.6207583908321892
19744,0.063629515,Low,0.6179353199881872
39441,0.28301886,High,0.6161262960905347
34940,0.18402778,Medium,0.6152080589097189
37583,0.063629515,Low,0.614655731360056
14919,0.08285164,Medium,0.6112191869593042
8446,0.028184893,Low,0.6103430670683823
21236,0.08563782,Medium,0.6101169244368227
19681,0.10485651,Medium,0.6098792212574304
41469,0.40611354,High,0.6097437350221009
42957,0.8706468,High,0.6093531130925163
40684,0.26865673,Medium,0.6080710408436216
14422,0.08192091,Medium,0.6072975421917395
38661,0.2924107,High,0.6065662610272824
40432,0.19251338,Medium,0.6062198631128384
39729,0.19251338,Medium,0.6062198631128384
41174,0.08563782,Medium,0.6057029850784943
7737,0.085825026,Medium,0.6046863997946952
39258,0.085825026,Medium,0.6046863997946952
7146,0.04373178,Low,0.6034956334735542
631,0.025601834,Low,0.602886515159172
12230,0.028184893,Low,0.6016268427280389
31236,0.50547445,High,0.6014237335708472
7862,0.10485651,Medium,0.5990702054168562
15474,0.116294794,Medium,0.5984513535102369
17650,0.116294794,Medium,0.5984513535102369
32324,0.116294794,Medium,0.5984513535102369
35747,0.08285164,Medium,0.5984081842493518
19550,0.085825026,Medium,0.5958392231572933
30665,0.085825026,Medium,0.5958392231572933
7297,0.018922852,Low,0.5954136946551847
26767,0.08285164,Medium,0.594137850012701
33463,0.10485651,Medium,0.5936656974965695
15812,0.10485651,Medium,0.5936656974965695
40189,0.35119048,High,0.5932209147812832
35582,0.116294794,Medium,0.5924572942452366
17788,0.04373178,Low,0.5922255296250567
29503,0.08563782,Medium,0.588047227645176
3241,0.04373178,Low,0.5877174880856568
24725,0.04373178,Low,0.5877174880856568
10245,0.025601834,Low,0.5857321287491235
38272,0.08563782,Medium,0.5836332882868467
36087,0.08563782,Medium,0.5836332882868467
33654,0.08563782,Medium,0.5836332882868467
14830,0.08563782,Medium,0.5836332882868467
33469,0.085825026,Medium,0.5825684582011883
41479,0.34375,High,0.5810256630086874
15094,0.116294794,Medium,0.580469175715236
31105,0.26865673,Medium,0.5803768628641466
20009,0.08563782,Medium,0.5792193489285173
26877,0.04373178,Low,0.578701405006858
17839,0.08192091,Medium,0.5777410039422337
14574,0.08192091,Medium,0.5777410039422337
2509,0.028184893,Low,0.5769308737637298
25348,0.028184893,Low,0.5769308737637298
38407,0.17283951,Medium,0.5767107398399629
31010,0.37027028,High,0.5726589506437012
29609,0.19615385,Medium,0.5706926045102367
24380,0.08563782,Medium,0.5703914702118578
36325,0.08192091,Medium,0.56929627872809
19239,0.13728814,Medium,0.5688883701473344
42228,0.8780488,High,0.5665296161560729
43027,0.8780488,High,0.5665296161560729
19556,0.08192091,Medium,0.5650739161210172
17341,0.04373178,Low,0.5629232596189597
35112,0.04373178,Low,0.5629232596189597
34885,0.04373178,Low,0.5629232596189597
33151,0.116294794,Medium,0.5624869979202352
20209,0.08563782,Medium,0.5615635914951991
25006,0.08563782,Medium,0.5615635914951991
45191,0.7933884,High,0.5614176865721685
41267,0.2924107,High,0.5613520169867394
24448,0.10485651,Medium,0.5612386499748512
9453,0.10485651,Medium,0.5612386499748512
15958,0.085825026,Medium,0.5604505166076805
10707,0.063629515,Low,0.5589027246818317
33196,0.31623933,High,0.5581596757194021
9094,0.08192091,Medium,0.5566291909068726
39028,0.085825026,Medium,0.55602692828898
5856,0.085825026,Medium,0.55602692828898
9015,0.025601834,Low,0.5540624922998028
40933,0.37027028,High,0.5535745021825944
30800,0.08563782,Medium,0.5527357127785395
43590,0.17073171,Medium,0.552701254414723
43625,0.26865673,Medium,0.5526826848846706
26398,0.08192091,Medium,0.5524068282998016
24232,0.063629515,Low,0.5523435474255693
5925,0.063629515,Low,0.5523435474255693
34923,0.085825026,Medium,0.5516033399702795
32398,0.10485651,Medium,0.5504296341342778
31426,0.50547445,High,0.5493174662818161
17601,0.063629515,Low,0.5490639587974391
30949,0.13728814,Medium,0.5476600790286037
19171,0.11326861,Medium,0.5461796780343446
37379,0.063629515,Low,0.5457843701693079
23367,0.04373178,Low,0.5448910934613629
8456,0.028184893,Low,0.5391605682889038
34333,0.26865673,Medium,0.538835595894934
29519,0.116294794,Medium,0.5385107608602357
12975,0.063629515,Low,0.5359456042849144
30761,0.10485651,Medium,0.5342161103734187
19076,0.085825026,Medium,0.5339089866954723
25057,0.04373178,Low,0.5336209896128628
32622,0.13728814,Medium,0.5335078849494481
14864,0.13728814,Medium,0.5335078849494481
31142,0.6546185,High,0.53341039440126
5193,0.025601834,Low,0.5303102649628118
11595,0.04373178,Low,0.5291129480734638
1981,0.025601834,Low,0.5289906967774218
9261,0.04373178,Low,0.5268589273037634
27070,0.04373178,Low,0.5268589273037634
32515,0.13728814,Medium,0.5264317879098721
41207,0.13728814,Medium,0.5264317879098721
13260,0.08563782,Medium,0.5262520766285625
41443,0.31623933,High,0.5255604987357101
31919,0.26865673,Medium,0.5249885069051983
20991,0.14197531,Medium,0.5248505693352126
34537,0.10485651,Medium,0.5234070945328453
29230,0.08192091,Medium,0.5228502900502976
30765,0.08563782,Medium,0.5218381372702323
41943,0.8706468,High,0.519603463283036
43759,0.13728814,Medium,0.5193556908702934
2056,0.01369863,Low,0.5185177673708266
20924,0.10485651,Medium,0.5180025866125595
14112,0.08563782,Medium,0.5130102585535745
14651,0.10485651,Medium,0.5125980786922728
10242,0.08563782,Medium,0.5085963191952443
39125,0.116294794,Medium,0.5085404645352334
37665,0.116294794,Medium,0.5085404645352334
34781,0.10485651,Medium,0.5071935707719852
11243,0.04373178,Low,0.5065727403764662
2602,0.028184893,Low,0.5057483749842495
21045,0.11326861,Medium,0.505313090933039
42129,0.44871795,High,0.50441486284865
21253,0.04373178,Low,0.5043187196067667
10531,0.063629515,Low,0.5031497180036073
4510,0.025601834,Low,0.5025993330696537
11501,0.04373178,Low,0.5020646988370672
7710,0.04373178,Low,0.5020646988370672
33937,0.18402778,Medium,0.5013862739318187
7560,0.04373178,Low,0.4998106780673677
40923,0.6546185,High,0.49967008711832595
44614,0.50547445,High,0.497211198992785
30738,0.116294794,Medium,0.4965523460052328
17598,0.116294794,Medium,0.4965523460052328
9735,0.028184893,Low,0.4955794465871808
20206,0.085825026,Medium,0.4940966918271599
30136,0.11326861,Medium,0.49363692318980856
19535,0.063629515,Low,0.49331095211921383
23370,0.04373178,Low,0.4930486157582683
15370,0.08563782,Medium,0.490940561761926
37672,0.04373178,Low,0.4907945949885679
12930,0.116294794,Medium,0.4905582867402325
13842,0.063629515,Low,0.49003136349108356
20676,0.063629515,Low,0.49003136349108356
8549,0.028184893,Low,0.48831592630356013
9380,0.11326861,Medium,0.48779883931819334
23073,0.08563782,Medium,0.4865266224035958
10059,0.025601834,Low,0.48544494665960425
20654,0.085825026,Medium,0.4852495151897571
14235,0.08192091,Medium,0.4848490265866481
39800,0.40611354,High,0.48415245737235146
45123,0.40611354,High,0.48415245737235146
29165,0.13728814,Medium,0.48397520567240804
